<Frame>: 0 Lunar_Safety_orange
0.004441 -0.971909 -0.235316
0.693394 -0.693415 -0.195909
0.577365 -0.577352 -0.577334
0.003917 -0.707110 -0.707093
0.972120 0.017093 -0.233862
0.693416 0.693394 -0.195908
0.577352 0.577365 -0.577334
0.707031 0.015216 -0.707019
0.004454 0.971918 -0.235278
0.003933 0.707101 -0.707102
0.577336 0.577352 -0.577363
0.693399 0.693398 -0.195951
0.005366 0.020830 -0.999769
0.707029 0.015230 -0.707021
0.577364 0.577335 -0.577353
0.003916 0.707093 -0.707110
-0.005358 -0.020839 0.999768
-0.003932 -0.707102 0.707101
-0.577335 -0.577363 0.577352
-0.707020 -0.015214 0.707030
-0.004441 -0.971909 0.235316
-0.693394 -0.693415 0.195909
-0.577365 -0.577352 0.577334
-0.003917 -0.707110 0.707093
-0.972128 -0.017106 0.233825
-0.707023 -0.015232 0.707026
-0.577353 -0.577336 0.577362
-0.693398 -0.693399 0.195949
-0.005366 0.020830 0.999769
-0.707029 0.015230 0.707021
-0.577364 0.577335 0.577353
-0.003916 0.707093 0.707110
-0.972120 0.017093 0.233862
-0.693416 0.693394 0.195908
-0.577352 0.577365 0.577334
-0.707031 0.015216 0.707019
-0.004454 0.971918 0.235278
-0.003933 0.707101 0.707102
-0.577336 0.577352 0.577363
-0.693399 0.693398 0.195951
-0.972120 -0.017093 -0.233862
-0.693416 -0.693394 -0.195908
-0.577352 -0.577365 -0.577334
-0.707031 -0.015216 -0.707019
-0.004454 -0.971918 -0.235278
-0.003933 -0.707101 -0.707102
-0.577336 -0.577352 -0.577363
-0.693399 -0.693398 -0.195951
-0.005366 -0.020830 -0.999769
-0.707029 -0.015230 -0.707021
-0.577364 -0.577335 -0.577353
-0.003916 -0.707093 -0.707110
-0.005358 0.020839 -0.999768
-0.003932 0.707102 -0.707101
-0.577335 0.577363 -0.577352
-0.707020 0.015214 -0.707030
-0.004441 0.971909 -0.235316
-0.693394 0.693415 -0.195909
-0.577365 0.577352 -0.577334
-0.003917 0.707110 -0.707093
-0.972128 0.017106 -0.233825
-0.707023 0.015232 -0.707026
-0.577353 0.577336 -0.577362
-0.693398 0.693399 -0.195949
0.972134 -0.017104 0.233802
0.972134 -0.017104 -0.233802
0.693414 -0.693394 -0.195913
0.693414 -0.693394 0.195913
0.693393 -0.693415 0.195913
0.693393 -0.693415 -0.195913
0.004435 -0.971920 -0.235271
0.004435 -0.971920 0.235271
0.004415 -0.971900 0.235354
-0.004415 -0.971900 0.235354
-0.003944 -0.707140 0.707063
0.003944 -0.707140 0.707063
0.003944 -0.707063 0.707140
-0.003889 -0.707063 0.707140
-0.005313 -0.020828 0.999769
-0.004435 -0.971920 0.235271
-0.004435 -0.971920 -0.235271
-0.693393 -0.693415 -0.195913
-0.693393 -0.693415 0.195913
-0.693414 -0.693394 0.195913
-0.693414 -0.693394 -0.195913
-0.972134 -0.017104 -0.233802
-0.972134 -0.017104 0.233802
0.005313 -0.020828 -0.999769
-0.003944 -0.707063 -0.707140
0.003889 -0.707063 -0.707140
0.003944 -0.707140 -0.707063
-0.003944 -0.707140 -0.707063
-0.004415 -0.971900 -0.235354
0.004415 -0.971900 -0.235354
0.005313 0.020828 0.999769
-0.003944 0.707063 0.707140
0.003889 0.707063 0.707140
0.003944 0.707140 0.707063
-0.003944 0.707140 0.707063
-0.004415 0.971900 0.235354
0.004415 0.971900 0.235354
0.004435 0.971920 0.235271
0.004435 0.971920 -0.235271
0.693393 0.693415 -0.195913
0.693393 0.693415 0.195913
0.693414 0.693394 0.195913
0.693414 0.693394 -0.195913
0.972134 0.017104 -0.233802
0.972134 0.017104 0.233802
0.004415 0.971900 -0.235354
-0.004415 0.971900 -0.235354
-0.003944 0.707140 -0.707063
0.003944 0.707140 -0.707063
0.003944 0.707063 -0.707140
-0.003889 0.707063 -0.707140
-0.005313 0.020828 -0.999769
-0.972134 0.017104 0.233802
-0.972134 0.017104 -0.233802
-0.693414 0.693394 -0.195913
-0.693414 0.693394 0.195913
-0.693393 0.693415 0.195913
-0.693393 0.693415 -0.195913
-0.004435 0.971920 -0.235271
-0.004435 0.971920 0.235271
0.005360 -0.020804 0.999769
0.005360 0.020804 0.999769
0.707006 0.015232 0.707044
0.707006 -0.015232 0.707044
0.707043 -0.015232 0.707007
0.707043 0.015232 0.707007
0.972117 0.017060 0.233874
0.972117 -0.017060 0.233874
-0.972117 -0.017060 0.233874
-0.972117 0.017060 0.233874
-0.707043 0.015232 0.707007
-0.707043 -0.015232 0.707007
-0.707006 -0.015232 0.707044
-0.707006 0.015232 0.707044
-0.005360 0.020804 0.999769
-0.005360 -0.020804 0.999769
0.972117 -0.017060 -0.233874
0.972117 0.017060 -0.233874
0.707043 0.015232 -0.707007
0.707043 -0.015232 -0.707007
0.707006 -0.015232 -0.707044
0.707006 0.015232 -0.707044
0.005360 0.020804 -0.999769
0.005360 -0.020804 -0.999769
-0.005360 -0.020804 -0.999769
-0.005360 0.020804 -0.999769
-0.707006 0.015232 -0.707044
-0.707006 -0.015232 -0.707044
-0.707043 -0.015232 -0.707007
-0.707043 0.015232 -0.707007
-0.972117 0.017060 -0.233874
-0.972117 -0.017060 -0.233874
0.972135 -0.017066 0.233800
0.972135 0.017066 0.233800
0.972135 0.017066 -0.233800
0.972135 -0.017066 -0.233800
0.005077 -0.019680 0.999793
-0.005075 -0.019681 0.999793
-0.005077 0.019680 0.999793
0.005075 0.019681 0.999793
0.005075 -0.019681 -0.999793
0.005077 0.019680 -0.999793
-0.005075 0.019681 -0.999793
-0.005077 -0.019680 -0.999793
0.004185 0.971921 0.235270
-0.004185 0.971921 0.235270
-0.004185 0.971921 -0.235270
0.004185 0.971921 -0.235270
-0.972124 -0.016162 0.233911
-0.972124 -0.016162 -0.233911
-0.972124 0.016162 -0.233911
-0.972124 0.016162 0.233911
0.004185 -0.971921 0.235270
0.004185 -0.971921 -0.235270
-0.004185 -0.971921 -0.235270
-0.004185 -0.971921 0.235270
0.972109 -0.016222 0.233969
0.693416 -0.693393 0.195908
0.577353 -0.577365 0.577334
0.707048 -0.014372 0.707020
0.004236 -0.971911 0.235311
0.003728 -0.707092 0.707112
0.577336 -0.577352 0.577363
0.693399 -0.693398 0.195951
0.005111 -0.019675 0.999793
0.707061 -0.014444 0.707005
0.577363 -0.577334 0.577353
0.003710 -0.707103 0.707101
0.005057 0.019731 0.999793
0.003726 0.707112 0.707092
0.577335 0.577363 0.577353
0.707021 0.014369 0.707047
0.004223 0.971902 0.235348
0.693394 0.693415 0.195909
0.577365 0.577352 0.577334
0.003712 0.707101 0.707103
0.972117 0.016235 0.233933
0.707006 0.014446 0.707060
0.577353 0.577336 0.577362
0.693398 0.693399 0.195950
0.972117 -0.016235 -0.233933
0.707006 -0.014446 -0.707060
0.577353 -0.577336 -0.577362
0.693398 -0.693399 -0.195950
0.005057 -0.019731 -0.999793
0.003726 -0.707112 -0.707092
0.577335 -0.577363 -0.577353
0.707021 -0.014369 -0.707047
0.004223 -0.971902 -0.235348
0.693394 -0.693415 -0.195909
0.577365 -0.577352 -0.577334
0.003712 -0.707101 -0.707103
0.972109 0.016222 -0.233969
0.693416 0.693393 -0.195908
0.577353 0.577365 -0.577334
0.707048 0.014372 -0.707020
0.004236 0.971911 -0.235311
0.003728 0.707092 -0.707112
0.577336 0.577352 -0.577363
0.693399 0.693398 -0.195951
0.005111 0.019675 -0.999793
0.707061 0.014444 -0.707005
0.577363 0.577334 -0.577353
0.003710 0.707103 -0.707101
-0.005057 -0.019731 0.999793
-0.003726 -0.707112 0.707092
-0.577335 -0.577363 0.577353
-0.707021 -0.014369 0.707047
-0.004223 -0.971902 0.235348
-0.693394 -0.693415 0.195909
-0.577365 -0.577352 0.577334
-0.003712 -0.707101 0.707103
-0.972117 -0.016235 0.233933
-0.707006 -0.014446 0.707060
-0.577353 -0.577336 0.577362
-0.693398 -0.693399 0.195950
-0.005111 0.019675 0.999793
-0.707061 0.014444 0.707005
-0.577363 0.577334 0.577353
-0.003710 0.707103 0.707101
-0.972109 0.016222 0.233969
-0.693416 0.693393 0.195908
-0.577353 0.577365 0.577334
-0.707048 0.014372 0.707020
-0.004236 0.971911 0.235311
-0.003728 0.707092 0.707112
-0.577336 0.577352 0.577363
-0.693399 0.693398 0.195951
-0.972109 -0.016222 -0.233969
-0.693416 -0.693393 -0.195908
-0.577353 -0.577365 -0.577334
-0.707048 -0.014372 -0.707020
-0.004236 -0.971911 -0.235311
-0.003728 -0.707092 -0.707112
-0.577336 -0.577352 -0.577363
-0.693399 -0.693398 -0.195951
-0.005111 -0.019675 -0.999793
-0.707061 -0.014444 -0.707005
-0.577363 -0.577334 -0.577353
-0.003710 -0.707103 -0.707101
-0.005057 0.019731 -0.999793
-0.003726 0.707112 -0.707092
-0.577335 0.577363 -0.577353
-0.707021 0.014369 -0.707047
-0.004223 0.971902 -0.235348
-0.693394 0.693415 -0.195909
-0.577365 0.577352 -0.577334
-0.003712 0.707101 -0.707103
-0.972117 0.016235 -0.233933
-0.707006 0.014446 -0.707060
-0.577353 0.577336 -0.577362
-0.693398 0.693399 -0.195950
0.972121 -0.016173 0.233922
0.972121 -0.016173 -0.233922
0.693415 -0.693393 -0.195913
0.693415 -0.693393 0.195913
0.693393 -0.693415 0.195913
0.693393 -0.693415 -0.195913
0.004196 -0.971905 -0.235334
0.004196 -0.971905 0.235334
0.004193 -0.971902 0.235348
-0.004193 -0.971902 0.235348
-0.003724 -0.707139 0.707065
0.003724 -0.707139 0.707065
0.003724 -0.707065 0.707139
-0.003724 -0.707065 0.707139
-0.005066 -0.019722 0.999793
0.005066 -0.019722 0.999793
-0.004196 -0.971905 0.235334
-0.004196 -0.971905 -0.235334
-0.693393 -0.693415 -0.195913
-0.693393 -0.693415 0.195913
-0.693415 -0.693393 0.195913
-0.693415 -0.693393 -0.195913
-0.972121 -0.016173 -0.233922
-0.972121 -0.016173 0.233922
0.005066 -0.019722 -0.999793
-0.005066 -0.019722 -0.999793
-0.003724 -0.707065 -0.707139
0.003724 -0.707065 -0.707139
0.003724 -0.707139 -0.707065
-0.003724 -0.707139 -0.707065
-0.004193 -0.971902 -0.235348
0.004193 -0.971902 -0.235348
0.005066 0.019722 0.999793
-0.005066 0.019722 0.999793
-0.003724 0.707065 0.707139
0.003724 0.707065 0.707139
0.003724 0.707139 0.707065
-0.003724 0.707139 0.707065
-0.004193 0.971902 0.235348
0.004193 0.971902 0.235348
0.004196 0.971905 0.235334
0.004196 0.971905 -0.235334
0.693393 0.693415 -0.195913
0.693393 0.693415 0.195913
0.693415 0.693393 0.195913
0.693415 0.693393 -0.195913
0.972121 0.016173 -0.233922
0.972121 0.016173 0.233922
0.004193 0.971902 -0.235348
-0.004193 0.971902 -0.235348
-0.003724 0.707139 -0.707065
0.003724 0.707139 -0.707065
0.003724 0.707065 -0.707139
-0.003724 0.707065 -0.707139
-0.005066 0.019722 -0.999793
0.005066 0.019722 -0.999793
-0.972121 0.016173 0.233922
-0.972121 0.016173 -0.233922
-0.693415 0.693393 -0.195913
-0.693415 0.693393 0.195913
-0.693393 0.693415 0.195913
-0.693393 0.693415 -0.195913
-0.004196 0.971905 -0.235334
-0.004196 0.971905 0.235334
0.005111 0.019673 0.999793
0.707001 0.014405 0.707066
0.707001 -0.014405 0.707066
0.707065 -0.014405 0.707002
0.707065 0.014405 0.707002
0.972109 0.016165 0.233973
0.972109 -0.016165 0.233973
-0.972109 -0.016165 0.233973
-0.972109 0.016165 0.233973
-0.707065 0.014405 0.707002
-0.707065 -0.014405 0.707002
-0.707001 -0.014405 0.707066
-0.707001 0.014405 0.707066
-0.005111 -0.019673 0.999793
0.972109 -0.016165 -0.233973
0.972109 0.016165 -0.233973
0.707065 0.014405 -0.707002
0.707065 -0.014405 -0.707002
0.707001 -0.014405 -0.707066
0.707001 0.014405 -0.707066
0.005111 -0.019673 -0.999793
-0.005111 0.019673 -0.999793
-0.707001 0.014405 -0.707066
-0.707001 -0.014405 -0.707066
-0.707065 -0.014405 -0.707002
-0.707065 0.014405 -0.707002
-0.972109 0.016165 -0.233973
-0.972109 -0.016165 -0.233973
0.972124 -0.016162 0.233911
0.972124 0.016162 0.233911
0.972124 0.016162 -0.233911
0.972124 -0.016162 -0.233911
0.004274 -0.016373 0.999857
-0.004272 -0.016373 0.999857
-0.004274 0.016373 0.999857
0.004272 0.016373 0.999857
0.004272 -0.016373 -0.999857
0.004274 0.016373 -0.999857
-0.004272 0.016373 -0.999857
-0.004274 -0.016373 -0.999857
0.003509 0.971898 0.235374
-0.003509 0.971898 0.235374
-0.003509 0.971898 -0.235374
0.003509 0.971898 -0.235374
-0.972090 -0.013410 0.234225
-0.972090 -0.013376 -0.234227
-0.972090 0.013410 -0.234225
-0.972090 0.013376 0.234227
0.003509 -0.971898 0.235374
0.003509 -0.971898 -0.235374
-0.003509 -0.971898 -0.235374
-0.003509 -0.971898 0.235374
0.972072 -0.013455 0.234296
0.693416 -0.693395 0.195904
0.577355 -0.577366 0.577330
0.707071 -0.011898 0.707043
0.003535 -0.971894 0.235393
0.003142 -0.707090 0.707117
0.577337 -0.577351 0.577363
0.693400 -0.693398 0.195951
0.004307 -0.016334 0.999857
0.707089 -0.011969 0.707023
0.577365 -0.577335 0.577351
0.003125 -0.707109 0.707098
0.004252 0.016391 0.999857
0.003141 0.707118 0.707089
0.577336 0.577364 0.577351
0.707048 0.011894 0.707065
0.003522 0.971885 0.235430
0.693394 0.693415 0.195909
0.577365 0.577351 0.577334
0.003127 0.707099 0.707108
0.972081 0.013468 0.234260
0.707028 0.011972 0.707084
0.577355 0.577337 0.577359
0.693398 0.693400 0.195946
0.972081 -0.013467 -0.234259
0.707029 -0.011972 -0.707084
0.577355 -0.577337 -0.577358
0.693399 -0.693400 -0.195946
0.004250 -0.016389 -0.999857
0.003139 -0.707117 -0.707090
0.577335 -0.577363 -0.577353
0.707047 -0.011894 -0.707066
0.003522 -0.971885 -0.235431
0.693394 -0.693415 -0.195909
0.577365 -0.577352 -0.577334
0.003126 -0.707099 -0.707108
0.972072 0.013455 -0.234296
0.693416 0.693395 -0.195904
0.577355 0.577366 -0.577330
0.707071 0.011898 -0.707043
0.003535 0.971894 -0.235393
0.003142 0.707090 -0.707117
0.577337 0.577351 -0.577363
0.693400 0.693398 -0.195951
0.004307 0.016334 -0.999857
0.707089 0.011969 -0.707023
0.577365 0.577335 -0.577351
0.003125 0.707109 -0.707098
-0.004252 -0.016391 0.999857
-0.003141 -0.707118 0.707089
-0.577336 -0.577364 0.577351
-0.707048 -0.011894 0.707065
-0.003522 -0.971885 0.235430
-0.693394 -0.693415 0.195909
-0.577365 -0.577351 0.577334
-0.003127 -0.707099 0.707108
-0.972081 -0.013468 0.234260
-0.707028 -0.011972 0.707084
-0.577355 -0.577337 0.577359
-0.693398 -0.693400 0.195946
-0.004305 0.016332 0.999857
-0.707088 0.011968 0.707024
-0.577363 0.577334 0.577353
-0.003124 0.707108 0.707099
-0.972072 0.013454 0.234296
-0.693416 0.693394 0.195904
-0.577356 0.577365 0.577330
-0.707071 0.011898 0.707043
-0.003535 0.971894 0.235393
-0.003142 0.707090 0.707117
-0.577337 0.577351 0.577363
-0.693400 0.693398 0.195951
-0.972072 -0.013455 -0.234296
-0.693416 -0.693395 -0.195904
-0.577355 -0.577366 -0.577330
-0.707071 -0.011898 -0.707043
-0.003535 -0.971894 -0.235393
-0.003142 -0.707090 -0.707117
-0.577337 -0.577351 -0.577363
-0.693400 -0.693398 -0.195951
-0.004307 -0.016334 -0.999857
-0.707089 -0.011969 -0.707023
-0.577365 -0.577335 -0.577351
-0.003125 -0.707109 -0.707098
-0.004252 0.016391 -0.999857
-0.003141 0.707118 -0.707089
-0.577336 0.577364 -0.577351
-0.707048 0.011894 -0.707065
-0.003522 0.971885 -0.235430
-0.693394 0.693415 -0.195909
-0.577365 0.577351 -0.577334
-0.003127 0.707099 -0.707108
-0.972081 0.013468 -0.234260
-0.707028 0.011972 -0.707084
-0.577355 0.577337 -0.577359
-0.693398 0.693400 -0.195946
0.972084 -0.013421 0.234251
0.972084 -0.013421 -0.234250
0.693414 -0.693394 -0.195912
0.693415 -0.693393 0.195914
0.693394 -0.693413 0.195915
0.693394 -0.693414 -0.195910
0.003532 -0.971887 -0.235421
0.003531 -0.971886 0.235427
0.003502 -0.971886 0.235427
-0.003524 -0.971886 0.235428
-0.003118 -0.707136 0.707071
0.003118 -0.707136 0.707071
0.003118 -0.707070 0.707136
-0.003118 -0.707070 0.707136
-0.004263 -0.016406 0.999856
0.004263 -0.016406 0.999856
-0.003532 -0.971886 0.235424
-0.003532 -0.971886 -0.235424
-0.693395 -0.693413 -0.195913
-0.693414 -0.693394 0.195913
-0.693414 -0.693394 -0.195913
-0.972084 -0.013422 -0.234250
-0.972084 -0.013422 0.234250
0.004263 -0.016406 -0.999856
-0.004263 -0.016406 -0.999856
-0.003118 -0.707070 -0.707137
0.003118 -0.707070 -0.707137
0.003118 -0.707136 -0.707071
-0.003118 -0.707136 -0.707070
-0.003502 -0.971886 -0.235427
0.003502 -0.971886 -0.235427
0.004263 0.016406 0.999856
-0.004263 0.016406 0.999856
-0.003118 0.707070 0.707137
0.003118 0.707070 0.707137
0.003118 0.707136 0.707070
-0.003118 0.707136 0.707071
-0.003502 0.971886 0.235427
0.003524 0.971886 0.235427
0.003532 0.971886 0.235424
0.003532 0.971886 -0.235424
0.693395 0.693413 -0.195913
0.693414 0.693394 0.195913
0.693414 0.693394 -0.195913
0.972084 0.013422 -0.234250
0.972084 0.013422 0.234250
0.003502 0.971886 -0.235427
-0.003524 0.971886 -0.235428
-0.003118 0.707136 -0.707071
0.003118 0.707136 -0.707071
0.003118 0.707070 -0.707136
-0.003118 0.707070 -0.707136
-0.004263 0.016406 -0.999856
0.004263 0.016406 -0.999856
-0.972084 0.013421 0.234250
-0.972084 0.013421 -0.234251
-0.693415 0.693393 -0.195914
-0.693414 0.693394 0.195912
-0.693394 0.693414 0.195910
-0.693394 0.693413 -0.195915
-0.003531 0.971886 -0.235427
-0.003532 0.971887 0.235421
0.004293 -0.016329 0.999857
0.004293 0.016329 0.999857
0.707046 0.011927 0.707067
0.707046 -0.011927 0.707067
0.707066 -0.011927 0.707047
0.707066 0.011927 0.707047
0.972074 0.013402 0.234292
0.972074 -0.013402 0.234292
-0.972074 -0.013402 0.234292
-0.972074 0.013402 0.234292
-0.707066 0.011927 0.707047
-0.707066 -0.011927 0.707047
-0.707046 -0.011927 0.707067
-0.707046 0.011927 0.707067
-0.004293 0.016329 0.999857
-0.004293 -0.016329 0.999857
0.972074 -0.013402 -0.234292
0.972074 0.013402 -0.234292
0.707066 0.011927 -0.707047
0.707066 -0.011927 -0.707047
0.707046 -0.011927 -0.707067
0.707046 0.011927 -0.707067
0.004293 0.016329 -0.999857
0.004293 -0.016329 -0.999857
-0.004293 -0.016329 -0.999857
-0.004293 0.016329 -0.999857
-0.707046 0.011927 -0.707067
-0.707046 -0.011927 -0.707067
-0.707066 -0.011927 -0.707047
-0.707066 0.011927 -0.707047
-0.972074 0.013402 -0.234292
-0.972074 -0.013402 -0.234292
0.972090 -0.013376 0.234227
0.972090 0.013410 0.234225
0.972090 0.013376 -0.234227
0.972090 -0.013410 -0.234225
0.003720 -0.014140 0.999893
-0.003720 -0.014140 0.999893
-0.003720 0.014140 0.999893
0.003720 0.014140 0.999893
0.003720 -0.014140 -0.999893
0.003720 0.014140 -0.999893
-0.003720 0.014140 -0.999893
-0.003720 -0.014140 -0.999893
0.003070 0.971887 0.235427
-0.003070 0.971887 0.235427
-0.003070 0.971887 -0.235427
0.003070 0.971887 -0.235427
-0.972068 -0.011562 0.234416
-0.972068 -0.011562 -0.234416
-0.972068 0.011562 -0.234416
-0.972068 0.011562 0.234416
0.003070 -0.971887 0.235427
0.003070 -0.971887 -0.235427
-0.003070 -0.971887 -0.235427
-0.003070 -0.971887 0.235427
0.972047 -0.011621 0.234499
0.693414 -0.693395 0.195908
0.577351 -0.577366 0.577333
0.707071 -0.010266 0.707068
0.003101 -0.971879 0.235459
0.002733 -0.707071 0.707137
0.577338 -0.577350 0.577363
0.693401 -0.693396 0.195951
0.003761 -0.014140 0.999893
0.707085 -0.010364 0.707053
0.577364 -0.577335 0.577353
0.002713 -0.707128 0.707081
0.003707 0.014198 0.999892
0.002729 0.707137 0.707071
0.577335 0.577363 0.577352
0.707044 0.010290 0.707095
0.003087 0.971870 0.235496
0.693395 0.693414 0.195909
0.577366 0.577350 0.577335
0.002716 0.707080 0.707128
0.972055 0.011634 0.234466
0.707085 0.010310 0.707053
0.577349 0.577338 0.577364
0.693396 0.693401 0.195953
0.972055 -0.011634 -0.234466
0.707085 -0.010310 -0.707053
0.577349 -0.577338 -0.577364
0.693396 -0.693401 -0.195953
0.003707 -0.014198 -0.999892
0.002729 -0.707137 -0.707071
0.577335 -0.577363 -0.577352
0.707044 -0.010290 -0.707095
0.003087 -0.971870 -0.235496
0.693395 -0.693414 -0.195909
0.577366 -0.577350 -0.577335
0.002716 -0.707080 -0.707128
0.972047 0.011621 -0.234499
0.693414 0.693395 -0.195908
0.577351 0.577366 -0.577333
0.707071 0.010266 -0.707068
0.003101 0.971879 -0.235459
0.002733 0.707071 -0.707137
0.577338 0.577350 -0.577363
0.693401 0.693396 -0.195951
0.003761 0.014140 -0.999893
0.707085 0.010364 -0.707053
0.577364 0.577335 -0.577353
0.002713 0.707128 -0.707081
-0.003707 -0.014198 0.999892
-0.002729 -0.707137 0.707071
-0.577335 -0.577363 0.577352
-0.707044 -0.010290 0.707095
-0.003087 -0.971870 0.235496
-0.693395 -0.693414 0.195909
-0.577366 -0.577350 0.577335
-0.002716 -0.707080 0.707128
-0.972055 -0.011634 0.234466
-0.707085 -0.010310 0.707053
-0.577349 -0.577338 0.577364
-0.693396 -0.693401 0.195953
-0.003761 0.014140 0.999893
-0.707085 0.010364 0.707053
-0.577364 0.577335 0.577353
-0.002713 0.707128 0.707081
-0.972047 0.011621 0.234499
-0.693414 0.693395 0.195908
-0.577351 0.577366 0.577333
-0.707071 0.010266 0.707068
-0.003101 0.971879 0.235459
-0.002733 0.707071 0.707137
-0.577338 0.577350 0.577363
-0.693401 0.693396 0.195951
-0.972047 -0.011621 -0.234499
-0.693414 -0.693395 -0.195908
-0.577351 -0.577366 -0.577333
-0.707071 -0.010266 -0.707068
-0.003101 -0.971879 -0.235459
-0.002733 -0.707071 -0.707137
-0.577338 -0.577350 -0.577363
-0.693401 -0.693396 -0.195951
-0.003761 -0.014140 -0.999893
-0.707085 -0.010364 -0.707053
-0.577364 -0.577335 -0.577353
-0.002713 -0.707128 -0.707081
-0.003707 0.014198 -0.999892
-0.002729 0.707137 -0.707071
-0.577335 0.577363 -0.577352
-0.707044 0.010290 -0.707095
-0.003087 0.971870 -0.235496
-0.693395 0.693414 -0.195909
-0.577366 0.577350 -0.577335
-0.002716 0.707080 -0.707128
-0.972055 0.011634 -0.234466
-0.707085 0.010310 -0.707053
-0.577349 0.577338 -0.577364
-0.693396 0.693401 -0.195953
0.972058 -0.011601 0.234454
0.972058 -0.011601 -0.234454
0.693412 -0.693396 -0.195913
0.693394 -0.693414 0.195913
0.003104 -0.971881 -0.235450
0.003104 -0.971881 0.235450
0.003056 -0.971867 0.235510
-0.003056 -0.971867 0.235510
0.002733 -0.707136 0.707073
-0.002733 -0.707072 0.707136
-0.003703 -0.014195 0.999892
0.003703 -0.014195 0.999892
-0.003104 -0.971881 0.235450
-0.003104 -0.971881 -0.235450
-0.693394 -0.693414 -0.195913
-0.693412 -0.693396 0.195913
-0.972058 -0.011601 -0.234454
-0.972058 -0.011601 0.234454
0.003703 -0.014195 -0.999892
-0.003703 -0.014195 -0.999892
0.002733 -0.707073 -0.707136
-0.002733 -0.707136 -0.707073
-0.003057 -0.971878 -0.235464
0.003057 -0.971878 -0.235464
0.003703 0.014195 0.999892
-0.003703 0.014195 0.999892
0.002733 0.707073 0.707136
-0.002733 0.707136 0.707073
-0.003057 0.971878 0.235464
0.003057 0.971878 0.235464
0.003104 0.971881 0.235450
0.003104 0.971881 -0.235450
0.693394 0.693414 -0.195913
0.693412 0.693396 0.195913
0.972058 0.011601 -0.234454
0.972058 0.011601 0.234454
0.003056 0.971867 -0.235510
-0.003056 0.971867 -0.235510
0.002733 0.707136 -0.707073
-0.002733 0.707072 -0.707136
-0.003703 0.014195 -0.999892
0.003703 0.014195 -0.999892
-0.972058 0.011601 0.234454
-0.972058 0.011601 -0.234454
-0.693412 0.693396 -0.195913
-0.693394 0.693414 0.195913
-0.003104 0.971881 -0.235450
-0.003104 0.971881 0.235450
0.003733 -0.014113 0.999893
0.003735 0.014167 0.999893
0.707058 0.010275 0.707081
0.707057 -0.010330 0.707082
0.707080 -0.010275 0.707059
0.707080 0.010330 0.707058
0.972040 0.011561 0.234533
0.972039 -0.011584 0.234534
-0.972040 -0.011561 0.234533
-0.972039 0.011584 0.234534
-0.707080 0.010275 0.707059
-0.707080 -0.010330 0.707058
-0.707058 -0.010275 0.707081
-0.707057 0.010330 0.707082
-0.003733 0.014113 0.999893
-0.003735 -0.014167 0.999893
0.972040 -0.011561 -0.234533
0.972039 0.011584 -0.234534
0.707080 0.010275 -0.707059
0.707080 -0.010330 -0.707058
0.707058 -0.010275 -0.707081
0.707057 0.010330 -0.707082
0.003733 0.014113 -0.999893
0.003735 -0.014167 -0.999893
-0.003733 -0.014113 -0.999893
-0.003735 0.014167 -0.999893
-0.707058 0.010275 -0.707081
-0.707057 -0.010330 -0.707082
-0.707080 -0.010275 -0.707059
-0.707080 0.010330 -0.707058
-0.972040 0.011561 -0.234533
-0.972039 -0.011584 -0.234534
0.972068 -0.011562 0.234416
0.972068 0.011562 0.234416
0.972068 0.011562 -0.234416
0.972068 -0.011562 -0.234416
0.003789 -0.014419 0.999889
-0.003789 -0.014419 0.999889
-0.003789 0.014419 0.999889
0.003789 0.014419 0.999889
0.003789 -0.014419 -0.999889
0.003789 0.014419 -0.999889
-0.003789 0.014419 -0.999889
-0.003789 -0.014419 -0.999889
0.003103 0.971899 0.235380
-0.003103 0.971899 0.235380
-0.003103 0.971899 -0.235380
0.003103 0.971899 -0.235380
-0.972068 -0.011798 0.234405
-0.972068 -0.011798 -0.234405
-0.972068 0.011798 -0.234405
-0.972068 0.011798 0.234405
0.003103 -0.971899 0.235380
0.003103 -0.971899 -0.235380
-0.003103 -0.971899 -0.235380
-0.003103 -0.971899 0.235380
0.972049 -0.011839 0.234480
0.693413 -0.693394 0.195917
0.577345 -0.577365 0.577341
0.707073 -0.010467 0.707063
0.003162 -0.971887 0.235426
0.002761 -0.707098 0.707111
0.577337 -0.577351 0.577362
0.693400 -0.693397 0.195950
0.003803 -0.014459 0.999888
0.707101 -0.010542 0.707034
0.577366 -0.577337 0.577348
0.002745 -0.707105 0.707103
0.003794 0.014468 0.999888
0.002760 0.707114 0.707094
0.577337 0.577366 0.577348
0.707059 0.010468 0.707077
0.003150 0.971878 0.235464
0.693395 0.693414 0.195908
0.577366 0.577351 0.577334
0.002746 0.707107 0.707101
0.972058 0.011852 0.234443
0.707031 0.010541 0.707104
0.577344 0.577337 0.577370
0.693395 0.693399 0.195959
0.972058 -0.011852 -0.234443
0.707031 -0.010540 -0.707104
0.577345 -0.577336 -0.577369
0.693396 -0.693399 -0.195959
0.003795 -0.014468 -0.999888
0.002762 -0.707114 -0.707095
0.577338 -0.577365 -0.577347
0.707060 -0.010467 -0.707076
0.003150 -0.971878 -0.235464
0.693395 -0.693414 -0.195908
0.577366 -0.577351 -0.577334
0.002746 -0.707107 -0.707101
0.972049 0.011839 -0.234480
0.693413 0.693394 -0.195917
0.577345 0.577365 -0.577341
0.707073 0.010467 -0.707063
0.003162 0.971887 -0.235426
